route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
18-10493,2019-COMBNXT-Weekday-01,35951644-2019-COMBNXT-Weekday-01,Mitchell Loop,0,180093,2,0
27-10493,2019-COMBNXT-Weekday-01,35951645-2019-COMBNXT-Weekday-01,Casey,1,270124,2,0
21-10493,2019-COMBNXT-Weekday-01,35951646-2019-COMBNXT-Weekday-01,Franklin Loop,1,210058,1,1
23-10493,2019-COMBNXT-Weekday-01,35951647-2019-COMBNXT-Weekday-01,Nicholls Loop,1,230048,1,1
19-10493,2019-COMBNXT-Weekday-01,35951648-2019-COMBNXT-Weekday-01,Bonner Loop,1,190071,1,0
24-10493,2019-COMBNXT-Weekday-01,35951649-2019-COMBNXT-Weekday-01,Nicholls Loop,0,240084,1,1
26-10493,2019-COMBNXT-Weekday-01,35951650-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,1,0
23-10493,2019-COMBNXT-Weekday-01,35951651-2019-COMBNXT-Weekday-01,Nicholls Loop,1,230048,1,1
19-10493,2019-COMBNXT-Weekday-01,35951652-2019-COMBNXT-Weekday-01,Bonner Loop,1,190071,1,1
22-10493,2019-COMBNXT-Weekday-01,35951653-2019-COMBNXT-Weekday-01,Franklin Loop,0,220045,1,1
18-10493,2019-COMBNXT-Weekday-01,35951654-2019-COMBNXT-Weekday-01,Mitchell Loop,0,180093,1,1
21-10493,2019-COMBNXT-Weekday-01,35951655-2019-COMBNXT-Weekday-01,Franklin Loop,1,210058,1,1
20-10493,2019-COMBNXT-Weekday-01,35951656-2019-COMBNXT-Weekday-01,Bonner Loop,0,200057,1,1
24-10493,2019-COMBNXT-Weekday-01,35951657-2019-COMBNXT-Weekday-01,Nicholls Loop,0,240084,1,1
25-10493,2019-COMBNXT-Weekday-01,35951658-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
28-10493,2019-COMBNXT-Weekday-01,35951659-2019-COMBNXT-Weekday-01,Casey,1,280026,2,0
27-10493,2019-COMBNXT-Weekday-01,35951660-2019-COMBNXT-Weekday-01,Casey,1,270124,1,1
23-10493,2019-COMBNXT-Weekday-01,35951661-2019-COMBNXT-Weekday-01,Nicholls Loop,1,230048,1,1
22-10493,2019-COMBNXT-Weekday-01,35951662-2019-COMBNXT-Weekday-01,Franklin Loop,0,220045,1,1
18-10493,2019-COMBNXT-Weekday-01,35951663-2019-COMBNXT-Weekday-01,Mitchell Loop,0,180093,1,1
19-10493,2019-COMBNXT-Weekday-01,35951664-2019-COMBNXT-Weekday-01,Bonner Loop,1,190071,2,0
21-10493,2019-COMBNXT-Weekday-01,35951665-2019-COMBNXT-Weekday-01,Franklin Loop,1,210058,1,1
26-10493,2019-COMBNXT-Weekday-01,35951666-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,2,0
24-10493,2019-COMBNXT-Weekday-01,35951667-2019-COMBNXT-Weekday-01,Nicholls Loop,0,240084,1,1
26-10493,2019-COMBNXT-Weekday-01,35951668-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,1,1
23-10493,2019-COMBNXT-Weekday-01,35951669-2019-COMBNXT-Weekday-01,Nicholls Loop,1,230048,1,1
22-10493,2019-COMBNXT-Weekday-01,35951670-2019-COMBNXT-Weekday-01,Franklin Loop,0,220045,1,1
25-10493,2019-COMBNXT-Weekday-01,35951671-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
25-10493,2019-COMBNXT-Weekday-01,35951672-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
19-10493,2019-COMBNXT-Weekday-01,35951673-2019-COMBNXT-Weekday-01,Bonner Loop,1,190071,1,1
26-10493,2019-COMBNXT-Weekday-01,35951674-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,1,1
20-10493,2019-COMBNXT-Weekday-01,35951675-2019-COMBNXT-Weekday-01,Bonner Loop,0,200057,1,1
28-10493,2019-COMBNXT-Weekday-01,35951676-2019-COMBNXT-Weekday-01,Casey,1,280026,2,0
20-10493,2019-COMBNXT-Weekday-01,35951677-2019-COMBNXT-Weekday-01,Bonner Loop,0,200057,2,0
25-10493,2019-COMBNXT-Weekday-01,35951678-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
26-10493,2019-COMBNXT-Weekday-01,35951679-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,1,1
19-10493,2019-COMBNXT-Weekday-01,35951680-2019-COMBNXT-Weekday-01,Bonner Loop,1,190071,2,0
27-10493,2019-COMBNXT-Weekday-01,35951681-2019-COMBNXT-Weekday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Weekday-01,35951682-2019-COMBNXT-Weekday-01,Casey,1,270124,2,0
19-10493,2019-COMBNXT-Weekday-01,35951683-2019-COMBNXT-Weekday-01,Bonner Loop,1,190071,2,0
26-10493,2019-COMBNXT-Weekday-01,35951684-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,1,1
26-10493,2019-COMBNXT-Weekday-01,35951685-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,2,0
25-10493,2019-COMBNXT-Weekday-01,35951686-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
28-10493,2019-COMBNXT-Weekday-01,35951687-2019-COMBNXT-Weekday-01,Casey,1,280026,1,1
25-10493,2019-COMBNXT-Weekday-01,35951688-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
27-10493,2019-COMBNXT-Weekday-01,35951689-2019-COMBNXT-Weekday-01,Casey,1,270124,1,1
19-10493,2019-COMBNXT-Weekday-01,35951690-2019-COMBNXT-Weekday-01,Bonner Loop,1,190071,1,1
20-10493,2019-COMBNXT-Weekday-01,35951691-2019-COMBNXT-Weekday-01,Bonner Loop,0,200057,1,1
26-10493,2019-COMBNXT-Weekday-01,35951692-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,1,1
25-10493,2019-COMBNXT-Weekday-01,35951693-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,0
28-10493,2019-COMBNXT-Weekday-01,35951694-2019-COMBNXT-Weekday-01,Casey,1,280026,1,0
25-10493,2019-COMBNXT-Weekday-01,35951695-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
28-10493,2019-COMBNXT-Weekday-01,35951696-2019-COMBNXT-Weekday-01,Casey,1,280026,1,1
27-10493,2019-COMBNXT-Weekday-01,35951697-2019-COMBNXT-Weekday-01,Casey,1,270124,1,1
19-10493,2019-COMBNXT-Weekday-01,35951698-2019-COMBNXT-Weekday-01,Bonner Loop,1,190071,2,0
25-10493,2019-COMBNXT-Weekday-01,35951699-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
20-10493,2019-COMBNXT-Weekday-01,35951700-2019-COMBNXT-Weekday-01,Bonner Loop,0,200057,1,1
26-10493,2019-COMBNXT-Weekday-01,35951701-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,1,1
28-10493,2019-COMBNXT-Weekday-01,35951702-2019-COMBNXT-Weekday-01,Casey,1,280026,1,1
25-10493,2019-COMBNXT-Weekday-01,35951703-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,0
26-10493,2019-COMBNXT-Weekday-01,35951704-2019-COMBNXT-Weekday-01,Taylor Loop,0,260107,1,1
27-10493,2019-COMBNXT-Weekday-01,35951705-2019-COMBNXT-Weekday-01,Casey,1,270124,2,0
27-10493,2019-COMBNXT-Weekday-01,35951706-2019-COMBNXT-Weekday-01,Casey,1,270124,2,0
19-10493,2019-COMBNXT-Weekday-01,35951707-2019-COMBNXT-Weekday-01,Bonner Loop,1,190071,1,1
20-10493,2019-COMBNXT-Weekday-01,35951708-2019-COMBNXT-Weekday-01,Bonner Loop,0,200057,1,1
19-10493,2019-COMBNXT-Weekday-01,35951709-2019-COMBNXT-Weekday-01,Bonner Loop,1,190071,2,0
28-10493,2019-COMBNXT-Weekday-01,35951710-2019-COMBNXT-Weekday-01,Casey,1,280026,1,1
20-10493,2019-COMBNXT-Weekday-01,35951711-2019-COMBNXT-Weekday-01,Bonner Loop,0,200058,1,1
25-10493,2019-COMBNXT-Weekday-01,35951712-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
27-10493,2019-COMBNXT-Weekday-01,35951713-2019-COMBNXT-Weekday-01,Casey,1,270124,1,1
20-10493,2019-COMBNXT-Weekday-01,35951714-2019-COMBNXT-Weekday-01,Bonner Loop,0,200057,1,1
26-10493,2019-COMBNXT-Weekday-01,35951715-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,2,0
28-10493,2019-COMBNXT-Weekday-01,35951716-2019-COMBNXT-Weekday-01,Casey,1,280048,1,1
25-10493,2019-COMBNXT-Weekday-01,35951717-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
28-10493,2019-COMBNXT-Weekday-01,35951718-2019-COMBNXT-Weekday-01,Casey,1,280026,1,1
27-10493,2019-COMBNXT-Weekday-01,35951719-2019-COMBNXT-Weekday-01,Casey,1,270124,1,1
19-10493,2019-COMBNXT-Weekday-01,35951720-2019-COMBNXT-Weekday-01,Bonner Loop,1,190097,1,1
20-10493,2019-COMBNXT-Weekday-01,35951721-2019-COMBNXT-Weekday-01,Bonner Loop,0,200058,2,0
26-10493,2019-COMBNXT-Weekday-01,35951722-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,1,1
26-10493,2019-COMBNXT-Weekday-01,35951723-2019-COMBNXT-Weekday-01,Taylor Loop,0,260106,1,0
28-10493,2019-COMBNXT-Weekday-01,35951724-2019-COMBNXT-Weekday-01,Casey,1,280026,1,0
25-10493,2019-COMBNXT-Weekday-01,35951725-2019-COMBNXT-Weekday-01,Taylor Loop,1,250114,1,1
20-10493,2019-COMBNXT-Weekday-01,35951726-2019-COMBNXT-Weekday-01,Bonner Loop,0,200058,1,1
27-10493,2019-COMBNXT-Weekday-01,35951727-2019-COMBNXT-Weekday-01,Casey,1,270124,1,0
40-10493,2019-COMBNXT-Weekday-01,35951728-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951729-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951730-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951731-2019-COMBNXT-Weekday-01,Fraser,1,400154,2,0
40-10493,2019-COMBNXT-Weekday-01,35951732-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951733-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951734-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951735-2019-COMBNXT-Weekday-01,Fraser,1,400154,2,0
40-10493,2019-COMBNXT-Weekday-01,35951736-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951737-2019-COMBNXT-Weekday-01,Fraser,1,400154,2,0
40-10493,2019-COMBNXT-Weekday-01,35951738-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951739-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951740-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951741-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951742-2019-COMBNXT-Weekday-01,Fraser,1,400154,2,0
40-10493,2019-COMBNXT-Weekday-01,35951743-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,0
40-10493,2019-COMBNXT-Weekday-01,35951744-2019-COMBNXT-Weekday-01,Fraser,1,400154,2,0
40-10493,2019-COMBNXT-Weekday-01,35951745-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951746-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951747-2019-COMBNXT-Weekday-01,Fraser,1,400154,2,0
40-10493,2019-COMBNXT-Weekday-01,35951748-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951749-2019-COMBNXT-Weekday-01,Fraser,1,400154,2,0
40-10493,2019-COMBNXT-Weekday-01,35951750-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,0
40-10493,2019-COMBNXT-Weekday-01,35951751-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951752-2019-COMBNXT-Weekday-01,Fraser,1,400154,2,0
40-10493,2019-COMBNXT-Weekday-01,35951753-2019-COMBNXT-Weekday-01,Fraser,1,400154,2,0
40-10493,2019-COMBNXT-Weekday-01,35951754-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951755-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951757-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951758-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951759-2019-COMBNXT-Weekday-01,Fraser,1,400154,1,1
40-10493,2019-COMBNXT-Weekday-01,35951760-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951761-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951762-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951763-2019-COMBNXT-Weekday-01,Belconnen,0,400121,2,0
40-10493,2019-COMBNXT-Weekday-01,35951764-2019-COMBNXT-Weekday-01,Belconnen,0,400121,2,0
40-10493,2019-COMBNXT-Weekday-01,35951765-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951766-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951767-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951768-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951769-2019-COMBNXT-Weekday-01,Belconnen,0,400121,2,0
40-10493,2019-COMBNXT-Weekday-01,35951770-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951771-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951772-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951773-2019-COMBNXT-Weekday-01,Belconnen,0,400121,2,0
40-10493,2019-COMBNXT-Weekday-01,35951774-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951775-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951776-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951777-2019-COMBNXT-Weekday-01,Belconnen,0,400121,2,0
40-10493,2019-COMBNXT-Weekday-01,35951778-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951779-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,0
40-10493,2019-COMBNXT-Weekday-01,35951780-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951781-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951782-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,0
40-10493,2019-COMBNXT-Weekday-01,35951783-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951784-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951785-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,0
40-10493,2019-COMBNXT-Weekday-01,35951786-2019-COMBNXT-Weekday-01,Belconnen,0,400121,2,0
40-10493,2019-COMBNXT-Weekday-01,35951787-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951788-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951789-2019-COMBNXT-Weekday-01,Belconnen,0,400121,2,0
40-10493,2019-COMBNXT-Weekday-01,35951790-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951791-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951792-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951793-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951794-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951795-2019-COMBNXT-Weekday-01,Belconnen,0,400121,1,1
40-10493,2019-COMBNXT-Weekday-01,35951796-2019-COMBNXT-Weekday-01,Fraser,1,400155,1,1
41-10493,2019-COMBNXT-Weekday-01,35951797-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951798-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951799-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951800-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951801-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,0
41-10493,2019-COMBNXT-Weekday-01,35951802-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951803-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,0
41-10493,2019-COMBNXT-Weekday-01,35951804-2019-COMBNXT-Weekday-01,Fraser,1,410011,2,0
41-10493,2019-COMBNXT-Weekday-01,35951805-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951806-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951807-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951808-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951809-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,0
41-10493,2019-COMBNXT-Weekday-01,35951810-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951811-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951812-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951813-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951814-2019-COMBNXT-Weekday-01,Fraser,1,410045,2,0
41-10493,2019-COMBNXT-Weekday-01,35951815-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951816-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951817-2019-COMBNXT-Weekday-01,Fraser,1,410011,2,0
41-10493,2019-COMBNXT-Weekday-01,35951818-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951819-2019-COMBNXT-Weekday-01,Fraser,1,410011,2,0
41-10493,2019-COMBNXT-Weekday-01,35951820-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,0
41-10493,2019-COMBNXT-Weekday-01,35951821-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951822-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951823-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951824-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951825-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951826-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,0
41-10493,2019-COMBNXT-Weekday-01,35951827-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951828-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951829-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951830-2019-COMBNXT-Weekday-01,Fraser,1,410011,1,1
41-10493,2019-COMBNXT-Weekday-01,35951831-2019-COMBNXT-Weekday-01,Fraser,1,410011,2,0
41-10493,2019-COMBNXT-Weekday-01,35951832-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951833-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951834-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951835-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951836-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951837-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,0
41-10493,2019-COMBNXT-Weekday-01,35951838-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951839-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951840-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951841-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951842-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951843-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951844-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951845-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951847-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951848-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,0
41-10493,2019-COMBNXT-Weekday-01,35951849-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951850-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951851-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951852-2019-COMBNXT-Weekday-01,Belconnen,0,410046,2,0
41-10493,2019-COMBNXT-Weekday-01,35951853-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951854-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951855-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951856-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951857-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951858-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951859-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951860-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951861-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951862-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951863-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951864-2019-COMBNXT-Weekday-01,Belconnen,0,410010,2,0
41-10493,2019-COMBNXT-Weekday-01,35951865-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951866-2019-COMBNXT-Weekday-01,Belconnen,0,410010,1,1
41-10493,2019-COMBNXT-Weekday-01,35951867-2019-COMBNXT-Weekday-01,Belconnen,0,410047,1,1
41-10493,2019-COMBNXT-Weekday-01,35951868-2019-COMBNXT-Weekday-01,Fraser,1,410048,1,1
41-10493,2019-COMBNXT-Weekday-01,35951869-2019-COMBNXT-Weekday-01,Fraser,1,410049,2,0
42-10493,2019-COMBNXT-Weekday-01,35951870-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
42-10493,2019-COMBNXT-Weekday-01,35951871-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
42-10493,2019-COMBNXT-Weekday-01,35951872-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
42-10493,2019-COMBNXT-Weekday-01,35951873-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
42-10493,2019-COMBNXT-Weekday-01,35951874-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
42-10493,2019-COMBNXT-Weekday-01,35951875-2019-COMBNXT-Weekday-01,Fraser,1,420016,2,0
42-10493,2019-COMBNXT-Weekday-01,35951876-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
42-10493,2019-COMBNXT-Weekday-01,35951877-2019-COMBNXT-Weekday-01,Fraser,1,420016,2,0
42-10493,2019-COMBNXT-Weekday-01,35951878-2019-COMBNXT-Weekday-01,Fraser,1,420016,2,0
42-10493,2019-COMBNXT-Weekday-01,35951879-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
42-10493,2019-COMBNXT-Weekday-01,35951880-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
42-10493,2019-COMBNXT-Weekday-01,35951882-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
42-10493,2019-COMBNXT-Weekday-01,35951883-2019-COMBNXT-Weekday-01,Fraser,1,420016,2,0
42-10493,2019-COMBNXT-Weekday-01,35951884-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
42-10493,2019-COMBNXT-Weekday-01,35951885-2019-COMBNXT-Weekday-01,Fraser,1,420047,1,0
42-10493,2019-COMBNXT-Weekday-01,35951886-2019-COMBNXT-Weekday-01,Fraser,1,420016,1,1
